T	Ut	Ft	St	Ct
0.0100	-nan	-inf	-nan	-nan
2.7500	-0.9342	-2.3132	0.5014	0.5461
2.7600	-0.9288	-2.3182	0.5034	0.5379
2.7700	-0.9234	-2.3232	0.5053	0.5301
2.7800	-0.9182	-2.3283	0.5072	0.5226
2.7900	-0.9130	-2.3334	0.5091	0.5153
2.8000	-0.9079	-2.3385	0.5109	0.5083
2.8100	-0.9028	-2.3436	0.5127	0.5015
2.8200	-0.8978	-2.3487	0.5145	0.4949
2.8300	-0.8929	-2.3539	0.5162	0.4885
2.8400	-0.8881	-2.3591	0.5180	0.4823
2.8500	-0.8833	-2.3643	0.5196	0.4763
2.8600	-0.8785	-2.3695	0.5213	0.4704
2.8700	-0.8739	-2.3747	0.5229	0.4647
2.8800	-0.8692	-2.3799	0.5245	0.4591
2.8900	-0.8647	-2.3852	0.5261	0.4536
2.9000	-0.8602	-2.3904	0.5277	0.4482
2.9100	-0.8557	-2.3957	0.5292	0.4429
2.9200	-0.8513	-2.4010	0.5307	0.4377
2.9300	-0.8470	-2.4063	0.5322	0.4326
2.9400	-0.8426	-2.4117	0.5337	0.4276
2.9500	-0.8384	-2.4170	0.5351	0.4226
2.9600	-0.8342	-2.4224	0.5365	0.4178
2.9700	-0.8300	-2.4277	0.5379	0.4130
2.9800	-0.8259	-2.4331	0.5393	0.4082
2.9900	-0.8219	-2.4385	0.5407	0.4036
3.0000	-0.8179	-2.4439	0.5420	0.3990
3.0100	-0.8139	-2.4494	0.5433	0.3945
3.0200	-0.8100	-2.4548	0.5446	0.3901
3.0300	-0.8061	-2.4603	0.5459	0.3857
3.0400	-0.8023	-2.4657	0.5472	0.3814
3.0500	-0.7985	-2.4712	0.5484	0.3772
3.0600	-0.7947	-2.4767	0.5497	0.3731
3.0700	-0.7910	-2.4822	0.5509	0.3690
3.0800	-0.7873	-2.4877	0.5521	0.3650
3.0900	-0.7837	-2.4932	0.5532	0.3611
3.1000	-0.7801	-2.4988	0.5544	0.3573
3.1100	-0.7766	-2.5043	0.5556	0.3535
3.1200	-0.7730	-2.5099	0.5567	0.3498
3.1300	-0.7696	-2.5155	0.5578	0.3462
3.1400	-0.7661	-2.5210	0.5589	0.3426
